vpn281320785,152429,9,302607545,JP
vpn381972919,150395,4,53764962,JP
vpn591003659,146470,17,100736362,JP
vpn776719200,130842,-,8772782,FI
vpn526124873,126203,40,52449785,KR
vpn307030922,121006,34,0,TH
vpn523822624,120746,36,83995107,KR
vpn666084129,119517,20,18821007,JP
vpn198147686,118820,-,7527982,TH
vpn615819216,118297,9,15114227,FR
vpn505630003,116408,45,0,TH
vpn715196327,114050,-,560195342,US
vpn397719931,110688,6,16741891,FR
vpn920818185,110161,5,16766867,JP
vpn404585165,105367,5,15590420,JP
vpn875407523,104628,22,16529140,GB
vpn660428710,99987,13,10155982,FR
vpn445806980,99790,315,25268019,JP
vpn839004159,97339,12,11833266,RU
vpn493603729,95064,66,22137023,KR
vpn988648450,91440,141,25453485,RU
vpn729349699,91324,19,10258982,JP
vpn944408499,91158,72,1888823,RU
vpn593387491,84639,54,18553280,KR
vpn719646379,82302,68,17568321,KR
vpn624305386,78488,19,6422411,ID
vpn920173856,75212,37,13316841,KR
889907025n,68706,26,1044972,IN
vpn216034178,67414,10,2860874,AE
vpn126171528,65913,35,8883924,KR
vpn776964912,64555,30,2497917,SI
vpn340719938,64374,26,6160787,JP
vpn875456657,59974,64,6901676,TW
vpn458750684,58866,35,7957691,PT
vpn580767931,58596,34,7412843,ID
vpn789968199,52740,91,10772495,JP
vpn455724752,45213,-,1018053,ID
vpn963533889,43660,-,12568849,US
vpn949229468,40259,563,3236311,KR
vpn598631930,38719,66,3535519,KZ
vpn885979621,32644,51,118865,VN
vpn174413600,27757,-,8275523,TH
vpn687458873,20736,102,2816691,PS
vpn130367691,15887,-,3236816,FR
vpn510450531,14292,-,0,HU
vpn214711528,13409,-,0,AU
vpn730935765,12790,-,0,KR
vpn462514473,10412,-,0,UA
vpn784378921,8118,-,0,ES
vpn411810550,7514,586,14652,VE
vpn383854796,4555,-,0,TH
#HostName,Score,Ping,Speed,CountryShort
vpn683559808,609320,7,288483273,JP
vpn915993858,601500,8,56494961,JP
vpn425594510,596257,8,63038134,JP
vpn980748231,593404,2,97890250,JP
vpn826307857,588105,3,337390523,JP
vpn848164545,587309,16,83210546,JP
vpn345633523,575514,11,54158774,JP
vpn278199351,568252,5,28315560,JP
vpn540773611,567506,23,93475942,JP
vpn657767095,556214,24,180066484,JP
vpn620710448,548345,34,70799910,KR
vpn945023730,546100,26,32319635,JP
vpn415018810,525596,14,23867525,CA
vpn647133614,525484,30,145294685,KR
vpn388824336,522929,30,92207698,KR
vpn863376477,517787,32,78098036,KR
vpn349582420,516872,32,85524301,KR
vpn656528651,516654,32,67571633,KR
vpn938815911,516487,31,89887318,KR
vpn510674782,513894,32,86825355,KR
vpn209366036,512546,32,94711637,KR
vpn631274931,511096,32,54476488,KR
vpn262935682,500327,37,171904424,KR
vpn103423804,496630,36,30070472,KR
vpn670138208,492477,38,77951051,KR
vpn474816215,492302,41,54702417,KR
vpn243655798,491691,40,30003429,KR
vpn367495263,491336,40,50031174,KR
vpn459470183,483899,43,91171472,KR
vpn521552460,480012,44,79270282,KR
vpn0806449,475856,93,30085022,TW
vpn453597216,465684,34,27580425,TW
vpn105331577,440775,49,27508629,US
vpn648838196,391867,-,67668828,KR
vpn693022128,358268,17,12395872,DE
vpn257828060,334618,1,10587579,DK
vpn138077107,323908,20,7601542,RU
vpn660199659,322259,32,15129145,TH
vpn279835885,317860,15,6922354,GB
vpn349961022,291314,16,7164228,TH
2016-2,286512,19,62903908,HK
vpn159889815,284877,50,14494255,KH
vpn346826522,282808,54,14225984,VN
vpn754550910,262391,44,11540542,ID
vpn799950458,259444,48,13838936,UA
vpn975145029,250649,40,9931969,ID
vpn468816054,229759,36,8658952,TH
hoangtu-vpn,229061,53,9094566,VN
vpn820549810,220290,43,9562709,JP
vpn646450874,216762,48,10666003,TH
vpn122028137,193743,64,8718221,VN
vpn632866916,172197,-,12084146,RU
nanamoe-2nd,168703,3,270568036,JP
lolggwp,165917,19,65959853,TW
vpn313667823,154686,42,4512356,TH
vpn986403791,154384,4,299585196,JP
vpn201414873,148761,10,35842820,JP
vpn884898615,134052,33,86099440,KR
vpn941098355,133180,35,48461806,KR
vpn977948297,133108,57,4524036,RU
vpn177812941,125378,38,39618462,KR
vpn615819216,123692,9,15114227,FR
vpn307030922,122776,34,0,TH
vpn250164779,119366,41,53486,DZ
vpn797066232,119171,73,71473843,KR
vpn715196327,116428,-,560195342,US
vpn942383950,113495,11,17885645,JP
vpn920818185,110470,5,16766867,JP
vpn404737141,107463,113,41731749,KR
vpn155042803,106611,68,1164440,VE
vpn445806980,105359,315,25268019,JP
vpn660428710,101449,13,10155982,FR
vpn223977089,98466,15,10381814,SI
vpn198746110,97097,-,42414145,KR
vpn741999518,92304,4,9573424,ID
vpn858445494,91068,21,12310619,JP
vpn535624336,85110,18,7296046,JP
889907025n,64992,26,1044972,IN
vpn580767931,59072,34,7412843,ID
vpn856226635,56931,150,161579,PK
vpn503485485,53983,56,8570586,PR
vpn875456657,51782,64,6901676,TW
vpn319680339,45744,71,5546882,RU
vpn205196928,39828,44,2667627,ID
vpn465206972,39097,57,2853293,KR
vpn949229468,36899,563,3236311,KR
vpn264791247,35971,80,5617543,US
vpn885979621,31984,51,118865,VN
vpn886338915,31716,52,725382,KR
vpn852694060,30398,53,1129420,KR
vpn293436508,29020,-,5191899,MA
vpn190954032,14537,-,0,US
vpn490605669,13828,733,1542788,US
vpn758642776,11783,-,0,CA
vpn611359724,11293,-,0,GB
vpn734236203,9887,-,0,FR
vpn981524225,6520,-,0,MA
#HostName,Score,Ping,Speed,CountryShort
vpn378636329,599357,9,79422561,JP
vpn145694651,598654,15,88077595,JP
vpn703250926,595165,4,191682872,JP
vpn352241028,594733,14,68632577,JP
vpn903923665,593535,16,48630725,JP
vpn826307857,593269,3,337390523,JP
vpn189775562,591276,19,86305260,TW
vpn228706415,589718,16,77517609,JP
vpn519537103,544378,23,145545221,JP
vpn227752566,537002,16,25283085,JP
vpn737307316,535181,5,25574523,JP
vpn637812217,524124,30,89670124,KR
vpn207252901,522947,31,67248113,KR
vpn717897478,520937,31,161842359,KR
vpn557185870,519755,31,81572160,KR
vpn652178335,519702,32,162093145,KR
vpn564456594,516506,31,32136015,JP
vpn938815911,516267,31,89887318,KR
vpn107734300,504507,4,22985534,JP
vpn136953878,498947,38,73110745,KR
vpn232396123,493594,40,47095838,KR
vpn831304208,490150,39,90286441,KR
vpn608127032,484050,42,46637725,KR
vpn542176849,482435,42,72468040,KR
vpn805356212,479352,38,124061808,KR
vpn0806449,476233,93,30085022,TW
vpn453597216,472649,34,27580425,TW
vpn522218282,461143,57,76274284,KR
vpn669523362,455849,67,68351363,KR
vpn546082041,451674,34,25107068,VN
vpn666626743,355527,19,10791576,AT
vpn256400664,333018,24,13350076,DE
vpn316346526,330812,66,21868264,SA
vpn463322499,321683,53,18326140,KR
vpn138077107,316347,20,7601542,RU
vpn249802733,301856,64,17585092,KR
2016-2,288563,19,62903908,HK
vpn673841177,244784,20,949252,VN
vpn282380858,237395,53,10970310,KR
vpn270897537,231646,23,2368507,ID
hoangtu-vpn,227469,53,9094566,VN
vpn228965249,184883,35,3357051,JP
lolggwp,164399,19,65959853,TW
nanamoe-2nd,161781,3,270568036,JP
vpn451260593,157148,56,4648936,VE
vpn591974937,154973,7,56674166,JP
vpn923014178,151367,5,37586344,JP
vpn655751067,147210,7,387883160,JP
vpn216522495,139202,39,0,LV
vpn262755857,134663,33,48371471,KR
vpn314304038,133108,33,60384862,KR
vpn186416566,132140,36,40220925,KR
vpn938136823,130961,33,47753172,KR
vpn748527499,126946,35,29853993,TH
vpn472271380,120797,12,18525553,JP
vpn431459517,117541,67,4519892,TH
vpn615819216,117245,9,15114227,FR
vpn797066232,116843,73,71473843,KR
vpn619207106,116249,44,0,KR
vpn715196327,110586,-,560195342,US
vpn162993703,108149,156,38782914,KR
vpn445806980,103297,315,25268019,JP
vpn690692661,102481,14,15050060,JP
vpn660428710,100534,13,10155982,FR
vpn175937255,88651,5,8846595,JP
vpn810766101,86576,24,9649640,ID
vpn139475735,84545,57,536600,ID
vpn167025382,77100,33,12939542,PT
vpn369568498,75603,21,8482897,TH
889907025n,66467,26,1044972,IN
vpn565549555,61861,42,9248824,ID
vpn374868438,56380,30,4889007,LT
vpn504350120,53389,40,5529752,KR
vpn875456657,52468,64,6901676,TW
vpn908928589,47526,47,6214841,KR
vpn646073917,46811,59,5360162,TH
vpn274750741,40773,45,5680044,JP
vpn885979621,38274,51,118865,VN
vpn684238791,36068,52,1184417,ID
vpn949229468,35908,563,3236311,KR
vpn120385353,30688,75,2394819,KH
vpn967709248,27214,40,630722,ID
vpn758915671,25102,68,1251349,ID
vpn130367691,22877,-,3236816,FR
vpn614386208,22432,70,933906,VE
vpn293436508,20953,-,5191899,MA
vpn433207649,19883,186,2489480,KW
vpn999749814,19620,124,471859,TH
vpn860076292,18622,-,3503429,IT
vpn708006931,15506,123,1594427,UZ
vpn532303388,15337,-,757074,TH
vpn563520669,14200,-,0,DE
vpn809485536,12414,-,0,RU
vpn158514136,11607,-,0,HU
vpn502517889,8796,-,0,GB
vpn890893285,8065,-,0,RU
#HostName,Score,Ping,Speed,CountryShort
vpn663893185,602926,10,261609972,JP
vpn201847389,599097,6,93872424,JP
vpn385443899,593617,3,238600581,JP
vpn620710448,547209,34,70799910,KR
vpn945023730,539342,26,32319635,JP
vpn388824336,524407,30,92207698,KR
vpn557185870,523111,31,81572160,KR
vpn668988576,522941,30,38979588,KR
vpn946709636,521117,32,51443012,KR
vpn291923826,520867,33,68319456,KR
vpn246387279,517757,31,64879174,KR
vpn631274931,511640,32,54476488,KR
vpn809216904,509252,35,50085400,KR
vpn608528508,505916,35,81402633,KR
vpn329421774,498607,37,41919457,KR
vpn346387368,498113,37,93897238,KR
vpn259687792,497771,36,72247891,KR
vpn474816215,489122,41,54702417,KR
vpn805356212,479020,38,124061808,KR
vpn133403329,477043,49,57327998,KR
vpn0806449,476337,93,30085022,TW
vpn130798619,472608,54,117948019,KR
vpn453597216,467645,34,27580425,TW
vpn574836991,467068,51,81122724,KR
vpn793253689,462875,57,44077848,KR
vpn419423488,461585,55,32184331,KR
vpn910909887,459497,62,81054049,KR
vpn411648223,456223,64,54396120,KR
vpn640739716,452610,60,45509404,KR
vpn758115818,449232,74,48784110,KR
vpn869054619,445138,69,65739592,KR
vpn717589382,429282,69,28115279,KR
vpn834121625,428296,41,26593148,KR
vpn256400664,338298,24,13350076,DE
vpn249802733,301017,64,17585092,KR
vpn228447133,295023,38,13167197,VN
2016-2,291208,19,62903908,HK
vpn402692397,228507,6,0,AU
vpn544066448,223949,41,8665555,UA
hoangtu-vpn,222374,53,9094566,VN
vpn409610898,196157,93,12674771,KR
vpn633301257,188788,23,736228,RU
lolggwp,172799,19,65959853,TW
nanamoe-2nd,167389,3,270568036,JP
vpn524985098,161281,-,10850462,US
vpn201414873,155995,10,35842820,JP
vpn340034949,153241,9,63868052,JP
vpn647869259,151456,6,36430190,JP
vpn740376499,149655,17,54141546,JP
vpn501619347,149306,11,94660618,JP
vpn262755857,133145,33,48371471,KR
vpn255236875,131572,-,9046094,RU
vpn849899161,125954,54,3103660,DE
vpn993827397,125627,42,36582257,KR
vpn797066232,118861,73,71473843,KR
vpn615819216,117539,9,15114227,FR
vpn246846419,114660,101,72707310,KR
vpn715196327,108830,-,560195342,US
vpn920818185,107339,5,16766867,JP
vpn981050598,106068,38,21979873,KR
vpn620240225,99640,60,25559193,KR
vpn660428710,99590,13,10155982,FR
vpn419887019,99475,51,1127634,IR
vpn208820872,98961,51,1013336,ID
vpn445806980,98865,315,25268019,JP
vpn374816512,93461,81,1227588,VE
vpn153142043,93452,19,12441229,JP
vpn493603729,93048,66,22137023,KR
vpn161097848,89620,215,2949945,FR
vpn958474559,89385,23,11722365,IT
vpn756055706,87539,77,22249865,KR
vpn653673696,62335,20,51038,RU
889907025n,60419,26,1044972,IN
vpn776964912,57980,30,2497917,SI
vpn855894435,55145,24,0,HR
vpn875456657,51417,64,6901676,TW
vpn703233827,50334,65,8968627,TH
vpn394863645,44297,33,2680956,ID
vpn404176266,42777,52,4418205,TH
vpn518143258,40378,-,12008801,TH
vpn268261604,40324,75,3724590,SA
vpn949229468,34894,563,3236311,KR
vpn407939350,31693,57,0,VN
vpn885979621,31212,51,118865,VN
vpn227427263,29435,70,2088219,JM
vpn641068021,17188,74,418678,EG
vpn572325431,14451,90,99500,TM
vpn256731001,14117,-,228486,CI
vpn939427149,13804,-,0,RU
vpn845696903,12539,-,0,FR
vpn708584544,12142,-,0,GH
vpn224787056,10818,-,0,US
vpn587116487,9847,-,0,SA
vpn784378921,8461,-,0,ES
vpn510450531,6642,-,0,HU
vpn533362907,5547,-,0,GB
vpn502517889,3117,-,0,GB
#HostName,Score,Ping,Speed,CountryShort
vpn585905277,604383,7,173488140,JP
vpn833120864,598323,9,194650089,JP
vpn522131890,590669,12,208477259,JP
vpn444406955,519334,31,78605238,KR
vpn758836289,516810,31,161110460,KR
vpn186110986,513977,33,63220989,KR
vpn734567859,511268,32,168964174,KR
vpn426980898,507425,34,84622229,KR
vpn710510220,506215,36,59749851,KR
vpn995978084,505062,37,136928062,KR
vpn530683720,499632,37,74460670,KR
vpn985981275,498905,38,64753351,KR
vpn329421774,496352,37,41919457,KR
vpn605407396,495491,37,140715061,KR
vpn306042527,494100,38,64811734,KR
vpn410757393,492399,38,62766027,KR
vpn690918548,486921,40,72801110,KR
vpn220665327,484500,39,29293966,KR
vpn951667098,483718,42,48916255,KR
vpn915165413,483416,44,70939012,KR
vpn0806449,478951,93,30085022,TW
vpn918881594,477505,45,33321492,KR
vpn527638071,476882,61,98586789,KR
vpn351451493,470756,53,71464611,KR
vpn453597216,465991,34,27580425,TW
vpn376305836,459217,53,78582285,KR
vpn682730661,455878,59,74122862,KR
vpn895798411,449730,62,34476350,KR
vpn754424490,448772,68,53301998,KR
vpn895763777,433396,15,16150572,US
vpn369247449,420252,149,64693563,KR
vpn322949501,404244,58,24975238,KR
vpn722678116,401651,13,14507180,RU
vpn482230774,397056,-,92440296,KR
vpn442091078,375518,20,12452305,LV
vpn116351682,352641,10,11084410,RU
2016-2,290313,19,62903908,HK
vpn863829108,283456,31,10498730,KR
vpn436295984,270288,22,6518915,HR
vpn576512649,257362,48,12386740,TH
vpn344540925,238538,56,10809732,VN
hoangtu-vpn,227998,53,9094566,VN
vpn880500667,225883,53,11381084,TH
vpn207157931,218092,55,9901272,RU
vpn627321398,202464,7,0,SE
vpn690291469,198477,43,8224451,RU
vpn808562669,195503,116,11288631,KR
vpn201652292,185375,33,2569297,ID
vpn277846850,180797,76,10110430,TH
lolggwp,171201,19,65959853,TW
vpn751152330,167177,38,3131345,ID
nanamoe-2nd,165769,3,270568036,JP
vpn939055595,156723,14,238365062,JP
vpn166425273,153481,6,70642408,JP
vpn162875776,150436,4,35356065,JP
vpn591974937,146936,7,56674166,JP
vpn935588000,132491,57,2580261,TH
vpn370598196,121160,65,71811884,KR
vpn615819216,120595,9,15114227,FR
vpn149123477,117305,44,0,KR
vpn371665988,117275,75,2189982,KR
vpn695780922,114474,6,16371302,JP
vpn715196327,113292,-,560195342,US
vpn710963914,112952,57,27186951,KR
vpn440990939,106696,12,13157011,DE
vpn660428710,103315,13,10155982,FR
vpn903112529,103040,5,15687968,JP
vpn594056592,102699,19,13423792,JP
vpn445806980,100348,315,25268019,JP
vpn688979848,98409,88,2158028,ZZ
vpn715294781,94173,20,9829054,ID
vpn821258058,88187,39,19621340,VN
vpn762753522,85956,67,925357,ID
vpn495361550,79294,89,18914080,HK
vpn902136655,76291,-,4465791,RU
vpn399340687,72384,3,6021950,RU
vpn425630159,68414,126,18103409,SA
vpn267964479,61438,61,11876146,VN
889907025n,61023,26,1044972,IN
vpn745171378,57555,-,15710051,KR
vpn875456657,56148,64,6901676,TW
vpn503485485,50982,56,8570586,PR
vpn225107243,48814,236,2220843,KM
vpn949229468,40012,563,3236311,KR
vpn692839681,35866,498,97998,KW
vpn875507836,31348,62,29190,VE
vpn885979621,30455,51,118865,VN
vpn230878057,28875,973,0,VE
vpn413216689,27979,51,0,TH
vpn859489844,27607,69,2763097,TH
vpn171169855,25135,74,1465029,JP
vpn285801196,24325,-,0,CL
vpn693512148,22063,109,612790,VE
vpn839526548,18782,372,1827628,CL
vpn684792123,11415,-,0,US
vpn357337604,3550,-,0,GR
#HostName,Score,Ping,Speed,CountryShort
vpn199516411,629093,5,335790740,JP
vpn799289173,612640,10,66088880,JP
vpn690268575,609856,3,166284921,JP
vpn479030446,598934,9,66925843,JP
vpn558288762,595033,11,72121265,JP
vpn542065367,590416,17,57385688,JP
vpn146083409,588063,17,93107755,JP
vpn940232971,573203,13,41474449,JP
vpn383903131,538148,31,175817332,KR
vpn359315721,530641,3,24801718,JP
vpn948948140,510128,32,81500714,KR
vpn529435927,503952,40,89203428,KR
vpn805959137,502602,40,50849146,KR
vpn136953878,501446,38,73110745,KR
vpn774735705,499319,36,34469213,KR
vpn371889316,498638,38,47921189,KR
vpn495457122,490084,38,80324372,KR
vpn797248329,484390,43,76757817,KR
vpn974034227,480725,43,40470320,KR
vpn0806449,478624,93,30085022,TW
vpn651856192,469439,42,74766019,KR
vpn453597216,468727,34,27580425,TW
vpn541098879,459215,59,99778285,KR
vpn833137511,457559,66,62161999,KR
vpn949371686,457290,61,89624797,KR
vpn369192497,456284,62,71091377,KR
vpn709946650,411834,20,14669244,VN
vpn408174364,406960,32,22284744,JP
vpn220363732,372575,14,11483689,ES
vpn733759411,358609,16,11083867,RU
vpn881703317,346713,42,19002585,TH
vpn102851836,330755,42,18576111,KR
vpn832072536,329372,2,8047132,RU
vpn603319214,310202,10,7859352,RU
2016-2,288740,19,62903908,HK
vpn372723316,287529,42,12467042,SI
vpn382633822,285191,46,15146508,VN
vpn233197148,283043,17,4822149,JP
vpn571271353,278945,33,12436195,DE
vpn652905342,270117,23,5818273,RU
vpn164104797,261353,39,12526619,TH
vpn623591397,238757,30,6530080,JP
vpn566320341,223829,7,0,JP
hoangtu-vpn,219945,53,9094566,VN
vpn905315570,204177,23,0,JP
vpn699599422,203436,40,7924526,TH
nanamoe-2nd,168778,3,270568036,JP
lolggwp,165477,19,65959853,TW
vpn912500300,157083,11,34205462,JP
vpn429353518,155835,45,3555687,RS
vpn493401066,154430,4,96187294,JP
vpn221462196,148415,15,33242791,JP
vpn241811442,147894,12,28878929,US
vpn684818563,146978,10,41757888,JP
vpn136183076,145859,32,1275416,ID
vpn580557007,125598,81,4118478,ID
vpn615819216,119160,9,15114227,FR
vpn298695845,117969,35,26306860,KR
vpn838503146,113048,122,47759657,KR
vpn715196327,111977,-,560195342,US
vpn976482694,109239,13,17468380,AU
vpn660428710,104832,13,10155982,FR
vpn225140049,101567,61,1249412,VE
vpn445806980,100902,315,25268019,JP
vpn865419467,99618,32,19508595,KR
vpn396940450,95486,40,19920615,KR
vpn197298152,87795,65,19928697,VN
vpn827653130,74430,16,4792709,AE
vpn901524875,73409,27,9373469,RU
vpn341396442,69191,36,11755096,ID
vpn862376751,68963,20,3901912,AR
889907025n,68962,26,1044972,IN
vpn799049422,60816,81,12083125,KR
vpn110163515,60431,32,6363688,TH
vpn612656271,58371,103,11136030,VN
vpn613397082,53595,-,17282322,TH
vpn875456657,51314,64,6901676,TW
vpn255797178,45911,38,3078170,ID
vpn276022406,42280,80,4555421,MA
vpn191604141,40353,-,9566447,FR
vpn967546988,40053,631,9175771,KR
vpn949229468,37648,563,3236311,KR
vpn797544459,35672,44,1347376,DZ
vpn885979621,35637,51,118865,VN
vpn241842882,34176,-,9296362,RU
vpn739898307,33633,-,2092675,ID
vpn261193108,32443,49,1711292,DZ
vpn718892657,28375,63,2332741,ES
vpn275255787,23809,81,1698904,ID
vpn189401067,23694,175,3367273,RU
vpn603273538,18327,400,1575768,PS
vpn577097547,16988,-,1125265,VE
vpn911823552,13216,-,1697714,FR
vpn222546531,12400,-,0,RU
#HostName,Score,Ping,Speed,CountryShort
vpn808043826,621204,10,55680372,JP
vpn915993858,596968,8,56494961,JP
vpn742181826,588771,17,64825797,JP
vpn980748231,588063,2,97890250,JP
vpn140187160,570427,23,162455827,JP
vpn244260261,562096,22,34387883,CA
vpn618282225,530032,29,113370905,JP
vpn790705810,523005,16,24713833,JP
vpn187983162,521272,33,156047904,KR
vpn864543582,519397,31,65184214,KR
vpn512557722,517790,32,75008780,KR
vpn938815911,516802,31,89887318,KR
vpn946709636,515843,32,51443012,KR
vpn919568170,514421,32,30199384,KR
vpn362304686,504252,37,179129057,KR
vpn231045034,500563,38,83766758,KR
vpn672242571,494581,41,88733318,KR
vpn346020823,493650,38,57982958,KR
vpn670138208,491902,38,77951051,KR
vpn0806449,477749,93,30085022,TW
vpn133403329,473803,49,57327998,KR
vpn453597216,472109,34,27580425,TW
vpn719823339,459239,57,75416478,KR
vpn402860087,451816,70,40963947,KR
vpn191686027,436671,89,47446518,RU
vpn993727216,349789,60,21399182,KR
vpn827933067,342811,36,18726419,TH
vpn329599938,333256,49,18366090,US
vpn463322499,330039,53,18326140,KR
vpn273231210,305586,29,11128635,RU
2016-2,288113,19,62903908,HK
vpn355595792,282720,8,6029052,RU
vpn288887139,266888,15,4963689,RU
vpn593251136,250861,43,12296657,TH
vpn282380858,242373,53,10970310,KR
vpn270897537,230302,23,2368507,ID
hoangtu-vpn,226180,53,9094566,VN
vpn544066448,224000,41,8665555,UA
vpn646450874,215426,48,10666003,TH
lolggwp,167237,19,65959853,TW
nanamoe-2nd,166639,3,270568036,JP
vpn380732827,156651,9,201101280,JP
vpn972231660,155011,13,87388833,JP
vpn518465909,154813,3,269323523,JP
vpn906818172,145197,65,4722832,BR
vpn288434108,130716,47,3144228,BY
vpn951964237,129705,36,58829918,KR
vpn186416566,127878,36,40220925,KR
vpn666778804,126567,66,4916799,RU
vpn750474286,126538,39,68211940,KR
vpn615819216,123396,9,15114227,FR
vpn715196327,115544,-,560195342,US
vpn164862933,110284,5,17172656,JP
vpn357776909,108700,63,3156471,VN
vpn142543507,107456,4,15351896,FR
vpn445806980,102492,315,25268019,JP
vpn660428710,101280,13,10155982,FR
vpn887768733,94670,35,18622902,KR
vpn832359001,92698,71,22583939,JP
vpn321205923,91809,76,1128976,VE
vpn593387491,88829,54,18553280,KR
vpn725965452,87800,26,12784431,QA
vpn699432025,85860,23,11163323,VN
vpn598337450,85352,19,6359470,ID
vpn278803268,82005,107,3276588,GE
vpn731577909,81474,28,12299657,CA
vpn426944816,80709,103,1234250,VE
vpn588838668,80557,44,15910170,TH
vpn495361550,80126,89,18914080,HK
vpn868996154,77828,25,6519651,US
vpn220047918,77460,18,4899895,ID
vpn372622406,75936,70,1031540,ID
vpn565474736,70257,73,13731816,KR
889907025n,69044,26,1044972,IN
vpn875456657,59622,64,6901676,TW
vpn250561285,57452,60,9170163,VN
vpn299923011,51874,82,7895191,KR
vpn789968199,50863,91,10772495,JP
vpn621028406,49280,112,9166122,KR
vpn499815161,48542,-,13791331,US
vpn451702158,39638,63,3723918,KR
vpn874036982,38363,75,3270987,VN
vpn949229468,33895,563,3236311,KR
vpn664030632,32918,63,1152145,VN
vpn203867006,31425,68,2697131,VN
vpn885979621,31078,51,118865,VN
vpn120385353,28431,75,2394819,KH
vpn283372401,28314,117,3851146,PL
vpn293004892,27550,42,541392,ID
vpn316438109,16122,-,450358,RU
vpn222546531,9898,-,0,RU
vpn473872822,9887,652,161467,PK
vpn981524225,9265,-,0,MA
vpn502517889,9011,-,0,GB
vpn600248694,8562,-,0,LT
vpn499336876,3214,-,0,TH
#HostName,Score,Ping,Speed,CountryShort
vpn381088914,602742,5,312435931,JP
vpn690478895,596806,2,523145228,JP
vpn191570965,595179,17,52564972,JP
vpn903923665,594348,16,48630725,JP
vpn370953303,592654,11,88780671,JP
vpn222693426,592512,13,70039923,JP
vpn143248055,527685,31,181875777,KR
vpn933475801,520434,31,165674343,KR
vpn533581580,520229,33,67637465,KR
vpn187983162,516608,33,156047904,KR
vpn631274931,510980,32,54476488,KR
vpn990907387,510928,33,93481214,KR
vpn754196769,505553,34,93741465,KR
vpn388935377,501995,36,65724777,KR
vpn670138208,501630,38,77951051,KR
vpn240880437,500400,37,168770646,KR
vpn775887667,498462,38,92015977,KR
vpn346020823,497589,38,57982958,KR
vpn624795388,496975,39,92576838,KR
vpn688268986,496240,37,85461142,KR
vpn859203390,494408,38,78933188,KR
vpn459470183,484798,43,91171472,KR
vpn0806449,474334,93,30085022,TW
vpn453597216,469714,34,27580425,TW
vpn392827014,469119,20,19753835,JP
vpn177321708,449837,65,49694958,KR
vpn376765064,437561,40,25002210,VN
vpn430163236,429346,88,36949102,KR
vpn717589382,427169,69,28115279,KR
vpn160341581,392473,23,15839069,VN
vpn993727216,351842,60,21399182,KR
vpn827933067,348519,36,18726419,TH
vpn968068535,328499,45,17573661,KR
vpn249802733,307340,64,17585092,KR
2016-2,286294,19,62903908,HK
vpn754550910,264711,44,11540542,ID
hoangtu-vpn,228338,53,9094566,VN
vpn949199591,220042,57,9812558,BR
vpn777951769,215387,22,0,US
vpn767840643,204231,80,9828045,RU
lolggwp,171384,19,65959853,TW
vpn182185011,169810,29,2545419,ID
nanamoe-2nd,163981,3,270568036,JP
vpn524985098,162329,-,10850462,US
vpn301199466,157361,6,96151676,JP
vpn518465909,156443,3,269323523,JP
vpn381972919,151294,4,53764962,JP
vpn956444839,150459,58,4134729,VN
vpn915571385,135785,27,90055158,JP
vpn571972569,135199,32,118028660,KR
vpn816646748,130756,25,24676007,ID
vpn363969977,130414,37,65936135,JP
vpn943633537,126167,52,85797257,KR
vpn941098355,125439,35,48461806,KR
vpn483710026,121611,57,48474489,KR
vpn615819216,119758,9,15114227,FR
vpn505630003,117336,45,0,TH
vpn715196327,115863,-,560195342,US
vpn825710706,115024,54,65565038,KR
vpn445806980,104947,315,25268019,JP
vpn660428710,103893,13,10155982,FR
vpn981050598,101167,38,21979873,KR
vpn208820872,92735,51,1013336,ID
vpn111562889,92679,32,16467676,KR
vpn948310497,90124,7,9178573,RO
vpn223984112,89649,23,12501494,JP
vpn806828118,82905,112,21001278,KR
vpn974615431,81015,69,0,KR
vpn206736042,77632,38,12055550,KR
vpn180425952,75613,19,6518524,JP
vpn939232410,74530,76,15843963,VN
vpn277817997,73308,20,4888725,JP
vpn580767931,68120,34,7412843,ID
vpn194585934,67849,14,0,US
vpn786458993,65518,-,18811190,RU
vpn604644336,62656,15,0,US
889907025n,62554,26,1044972,IN
vpn875456657,55392,64,6901676,TW
vpn455724752,44545,-,1018053,ID
vpn885979621,39795,51,118865,VN
vpn328087904,38497,-,2217828,KH
vpn949229468,36247,563,3236311,KR
vpn134808555,32419,94,4978316,JP
vpn752447731,29070,45,360097,JP
vpn578111178,27993,98,2967737,PH
vpn725294376,25191,65,1109174,ID
vpn687458873,22845,102,2816691,PS
vpn809100898,15787,-,2168560,VN
vpn224787056,13728,-,0,US
vpn772860973,13412,487,0,KM
vpn526615995,12909,-,0,FR
vpn611359724,11851,-,0,GB
vpn357821597,7321,1522,0,VE
vpn675326309,5771,-,0,TH
vpn499336876,3006,-,0,TH
#HostName,Score,Ping,Speed,CountryShort
vpn150500318,608468,3,428977027,JP
vpn797700630,598613,7,197259483,JP
vpn936501210,590842,10,228711686,JP
vpn924444609,590743,12,83988659,JP
vpn345633523,571304,11,54158774,JP
vpn710855268,565242,24,57203308,JP
vpn985514155,526820,10,26247985,US
vpn667334700,522534,32,72823011,KR
vpn187983162,515438,33,156047904,KR
vpn600827124,511354,32,70133431,KR
vpn631107127,511091,33,72258356,KR
vpn451425361,501311,35,86489229,KR
vpn869187509,495423,37,92271592,KR
vpn532797362,495043,37,54123068,KR
